"date","hdd16_sum","wind_speed_sum"
2019-04-23,0.745012500807072,5.37253752331594
2019-04-24,0.359024168964593,4.30787028748748
2019-04-25,0.839348926464841,3.83102104609882
2019-04-26,4.36010749487905,3.39128547014792
2019-04-27,5.928360706161,3.68683749814248
2019-04-28,7.41535623563172,2.77351988660794
2019-04-29,7.07352448705118,3.30004394743115
2019-04-30,4.95895229778701,3.28131501087409
2019-05-01,4.47080900132187,2.87938853152493
2019-05-02,4.78050462755525,3.85293320797391
2019-05-03,6.93465852655385,3.94343864894957
2019-05-04,10.3329032839877,3.57409676090434
2019-05-05,10.0156036770643,3.05408230922312
2019-05-06,9.1221380171213,3.21635019593703
2019-05-07,7.75870885972012,2.1705917643155
2019-05-08,5.55961748784629,3.56389767144696
2019-05-09,3.99775370476381,3.70596485617328
2019-05-10,4.22611279647049,3.37077697439617
2019-05-11,5.60456903443401,3.59566794942329
2019-05-12,6.67625875516782,3.96013955487552
2019-05-13,6.18386736516278,3.69942386588732
2019-05-14,6.69201612407552,3.70259619108313
2019-05-15,6.70573809839598,3.54656979503742
2019-05-16,6.32024805390307,3.01756831165152
2019-05-17,3.52214665640615,2.93236983460448
2019-05-18,0.795985791286631,2.39044002761541
2019-05-19,0.27815062506561,2.49533989711338
2019-05-20,1.39018662081913,3.34057330036952
2019-05-21,2.42507078495347,4.54832274730317
2019-05-22,3.10215022949123,3.94648845660343
2019-05-23,1.52876355490747,2.19451945306833
2019-05-24,0.277995001288621,2.4455414333259
2019-05-25,1.85084185465579,2.60793570565803
2019-05-26,0.261544429584788,3.46055673288126
2019-05-27,0.380994347774336,3.30536308440556
2019-05-28,2.92471952659124,2.88251275860868
2019-05-29,3.76906513028659,2.48816542681585
2019-05-30,0.940215904074396,3.18521667077486
2019-05-31,0,2.57694721561706
2019-06-01,0,2.25245668298771
2019-06-02,0,2.75224198882206
2019-06-03,0,2.7817174687843
2019-06-04,0,2.6967243611514
2019-06-05,0,2.8008730512048
2019-06-06,0.562145084162134,3.77804074416135
2019-06-07,0.0912623290345475,3.78348173064838
2019-06-08,0.293846190737402,5.37715402571373
2019-06-09,0.0197144584072118,2.66348462067196
2019-06-10,0.0155941809461893,2.61667243260363
2019-06-11,0.116276673025348,2.6129769279985
2019-06-12,0.138308455443908,3.07574629308959
2019-06-13,0.0532684919569072,3.00504890858618
2019-06-14,0,2.74101443483317
2019-06-15,0.0111387006758497,3.86085587052454
2019-06-16,0,2.43439943278958
2019-06-17,0,2.25372997215286
2019-06-18,0,2.16494028124408
2019-06-19,0,2.63093386436234
2019-06-20,0,2.97623007440163
2019-06-21,0,2.46981274049432
2019-06-22,0,2.99911638419087
2019-06-23,0,3.24182505686277
2019-06-24,0,3.48833736048995
2019-06-25,0,2.79954094659648
2019-06-26,0,3.04415906116372
2019-06-27,0.0100248306082657,3.85548492550018
2019-06-28,0,2.60674806494871
2019-06-29,0,2.20485091876161
2019-06-30,0,3.44021968436281
2019-07-01,0,3.88303275420582
2019-07-02,0.0423257000529528,3.62375322847273
2019-07-03,0.217042044034592,3.16459400874975
2019-07-04,0.0175026992654239,2.66820529475841
2019-07-05,0,3.20954184600088
2019-07-06,0.00922881984133959,3.54528571638678
2019-07-07,0.462382758296365,3.63002376308416
2019-07-08,1.21109205948104,3.14901131418014
2019-07-09,1.24104875506571,3.09817121467972
2019-07-10,0.0919949455613805,2.36553810616702
2019-07-11,0.14032004690131,1.96145764169098
2019-07-12,0,2.59888325277637
2019-07-13,0.0101989595794866,3.31011570965562
2019-07-14,0.30470886000872,2.88552149779128
2019-07-15,0.549993782697291,2.90562316668489
2019-07-16,0.355656466534173,2.96873327303552
2019-07-17,0,1.9544237449686
2019-07-18,0,2.14146770025256
2019-07-19,0,2.39666476824475
2019-07-20,0,2.89072297802402
2019-07-21,0,3.0972524602871
2019-07-22,0,2.25560040378074
2019-07-23,0,2.05525974850517
2019-07-24,0,2.04693071126388
2019-07-25,0,2.40999850327757
2019-07-26,0,3.17122509220158
2019-07-27,0,3.48973021427892
2019-07-28,0,3.01867216428553
2019-07-29,0,2.64946037841054
2019-07-30,0,2.46217358333977
2019-07-31,0,2.77066598592213
2019-08-01,0,2.10362401704835
2019-08-02,0,2.07959750384796
2019-08-03,0,2.58361831709256
2019-08-04,0,1.86326873776284
2019-08-05,0,2.49240266533001
2019-08-06,0,2.78022509906827
2019-08-07,0,2.83619104296889
2019-08-08,0,3.10946172276696
2019-08-09,0,2.54740395202306
2019-08-10,0,4.61770785702671
2019-08-11,0,3.32593879737715
2019-08-12,0.0502741367506664,2.89744037375201
2019-08-13,0.358569564480112,3.31762352117937
2019-08-14,0.0394382848585542,2.52321397246548
2019-08-15,0.0474060901979599,3.58969594635831
2019-08-16,0,2.83647993529099
2019-08-17,0,3.46920383205678
2019-08-18,0,3.25160102519834
2019-08-19,0,3.0970168022666
2019-08-20,0.034500302212622,2.23481632819065
2019-08-21,0,2.01691973093005
2019-08-22,0,2.23805476544167
2019-08-23,0,2.02823978743992
2019-08-24,0,2.28177401857983
2019-08-25,0,1.97495646114304
2019-08-26,0,1.92805946221101
2019-08-27,0,1.95988721476155
2019-08-28,0,2.15298351280754
2019-08-29,0,2.31482008286426
2019-08-30,0,1.6883011840859
2019-08-31,0,2.40230965580423
2019-09-01,0,3.20066944356019
2019-09-02,0.395890012355359,2.68331987934681
2019-09-03,0.182358844890581,2.70593719098006
2019-09-04,0,3.03262680402344
2019-09-05,1.14026202575765,3.7535661558469
2019-09-06,1.75898106573973,2.60826165767409
2019-09-07,2.21700369518232,2.0566970091082
2019-09-08,2.79375497617217,1.74110521767468
2019-09-09,2.95946348333392,2.50530022831691
2019-09-10,2.33083618957463,2.63152150108633
2019-09-11,1.02003671190985,2.92911162344465
2019-09-12,0,2.97242662984516
2019-09-13,0,2.91520757114503
2019-09-14,1.23169587237602,1.88624502346707
2019-09-15,0.078843081063849,2.90371677631868
2019-09-16,1.06424804291157,2.3346314698626
2019-09-17,2.16946636878772,4.09503082681792
2019-09-18,4.36599377853637,3.19945573407338
2019-09-19,5.36596156641442,2.61567978851454
2019-09-20,4.73507516761072,2.26457039983546
2019-09-21,1.36491550823906,2.54498188269571
2019-09-22,0.277409368652638,2.38065164752329
2019-09-23,0.766933290542571,2.60448240888756
2019-09-24,0.88076792070464,2.3771909374912
2019-09-25,0.72293158005077,3.02368749342418
2019-09-26,0.307156370370421,3.13683772542878
2019-09-27,0.21901215694334,3.64674465998335
2019-09-28,0.859625838513606,4.76087704963997
2019-09-29,0.390966932596063,5.10438646640634
2019-09-30,1.25203159024737,6.28616481725562
2019-10-01,1.23807899668752,3.98712315854948
2019-10-02,4.8021028974182,4.04510017078822
2019-10-03,6.22119866265216,3.27127127461476
2019-10-04,6.23347338779778,3.31953910882434
2019-10-05,6.13380323615055,3.46540885421593
2019-10-06,7.56719943739785,3.06072842483818
2019-10-07,6.93774959990094,2.43147981810024
