"date","wind_speed_sum","temperature_air_mean_200_sum","temperature_air_min_200_sum","temperature_air_max_200_sum","celctemp","hdd16","hdd17","hdd15"
2018-02-10,2.74546587926833,273.185542628804,271.195213741187,275.092816726266,1.0355426288038,14.9644573711962,15.9644573711962,13.9644573711962
2018-02-11,5.13491835929927,274.652513309147,272.68011661375,276.784707139367,2.50251330914665,13.4974866908533,14.4974866908533,12.4974866908533
2018-02-12,4.15614272394415,273.772940329972,270.868054590107,276.506170538256,1.62294032997232,14.3770596700277,15.3770596700277,13.3770596700277
2018-02-13,3.11546624220488,272.654356460405,269.084305728898,276.675736976756,0.504356460404665,15.4956435395953,16.4956435395953,14.4956435395953
2018-02-14,3.1252876401429,271.840705283965,267.12721684332,276.456239394583,-0.309294716034685,16.3092947160347,17.3092947160347,15.3092947160347
2018-02-15,4.2414522135167,273.46210050057,270.240188842573,276.29580018135,1.31210050056984,14.6878994994302,15.6878994994302,13.6878994994302
2018-02-16,2.84007302095769,275.557757644273,271.996620951894,279.30638665206,3.40775764427292,12.5922423557271,13.5922423557271,11.5922423557271
2018-02-17,2.28177919986585,273.417938713173,270.708018850958,276.250888207233,1.26793871317301,14.732061286827,15.732061286827,13.732061286827
2018-02-18,2.19323617954036,273.22824372286,269.696323604281,276.84159967062,1.07824372286024,14.9217562771398,15.9217562771398,13.9217562771398
2018-02-19,1.9376623580358,272.903930218004,270.185254646228,275.840197510719,0.753930218004484,15.2460697819955,16.2460697819955,14.2460697819955
2018-02-20,2.26870818495636,272.363457512871,269.290988121332,275.475484027539,0.213457512871344,15.7865424871287,16.7865424871287,14.7865424871287
2018-02-21,3.19328273234604,271.983661855649,268.858565155246,275.632834241262,-0.16633814435113,16.1663381443511,17.1663381443511,15.1663381443511
2018-02-22,4.34677000060285,271.542776153255,268.706034565726,274.426662570182,-0.607223846744773,16.6072238467448,17.6072238467448,15.6072238467448
2018-02-23,4.83564266123598,270.706125295053,267.852913936139,273.415424949454,-1.44387470494718,17.4438747049472,18.4438747049472,16.4438747049472
2018-02-24,5.82061303783291,270.387886968619,266.666218517193,274.128470123473,-1.76211303138109,17.7621130313811,18.7621130313811,16.7621130313811
2018-02-25,4.88074489263313,267.59572782734,264.353932078986,270.772429082493,-4.55427217266026,20.5542721726603,21.5542721726603,19.5542721726603
2018-02-26,4.62464391841788,266.176695508056,263.105253766305,269.10494028858,-5.97330449194351,21.9733044919435,22.9733044919435,20.9733044919435
2018-02-27,3.76872061775793,265.077140308564,261.622670509256,268.620708753629,-7.07285969143584,23.0728596914358,24.0728596914358,22.0728596914358
2018-02-28,5.10887060339139,263.88362242388,260.490405383289,267.090117014087,-8.26637757612042,24.2663775761204,25.2663775761204,23.2663775761204
2018-03-01,6.33505383516723,266.254736627421,262.942329568129,270.386139245742,-5.89526337257934,21.8952633725793,22.8952633725793,20.8952633725793
2018-03-02,4.82636662837634,267.209236287219,263.60610521569,271.250257254429,-4.94076371278123,20.9407637127812,21.9407637127812,19.9407637127812
2018-03-03,3.66734671712166,269.725742011929,265.998948109345,273.604248281141,-2.42425798807051,18.4242579880705,19.4242579880705,17.4242579880705
2018-03-04,3.64654054665676,274.448452331164,269.229837078649,280.068785470719,2.29845233116441,13.7015476688356,14.7015476688356,12.7015476688356
