"date","wind_speed_sum","temperature_air_mean_200_sum","temperature_air_min_200_sum","temperature_air_max_200_sum","celctemp","hdd16"
2018-02-22,4.17243661541595,271.638768964464,268.689191528358,274.675674574891,-0.511231035536071,16.5112310355361
2018-02-23,4.75157315955605,270.8010589553,267.888091844008,273.56927502291,-1.34894104470015,17.3489410447002
2018-02-24,5.74453721616943,270.434472049689,266.746563486407,274.26789023521,-1.71552795031056,17.7155279503106
2018-02-25,4.8267640769779,267.801654617656,264.522268608085,270.95305467875,-4.34834538234395,20.348345382344
2018-02-26,4.67540983606557,266.550295285612,263.427746665309,269.501313511862,-5.59970471438754,21.5997047143875
2018-02-27,3.76933102535383,265.391986559414,261.963822421342,268.937618368802,-6.75801344058647,22.7580134405865
2018-02-28,5.19914468995011,263.968628449241,260.729711841971,267.01841971286,-8.18137155075857,24.1813715507586
2018-03-01,6.51401079319825,266.280292230934,263.015090113023,270.416164341717,-5.86970776906628,21.8697077690663
2018-03-02,4.99508705834436,267.083733835658,263.564866103248,271.079681295184,-5.0662661643417,21.0662661643417
2018-03-03,3.82745137969657,269.524900722941,265.791350168007,273.378831076265,-2.62509927705935,18.6250992770593
2018-03-04,3.77771611852154,274.400804398737,269.18826494247,279.970430709704,2.25080439873739,13.7491956012626
2018-03-05,3.19372772630078,277.858013440586,273.030551878627,283.337964565727,5.70801344058651,10.2919865594135
2018-03-06,2.19822319519397,276.237022706445,272.018944099379,281.039354444558,4.0870227064454,11.9129772935546
